Compiler version,armv8l-linux-gnueabihf-gcc (Linaro GCC 7.5-2019.12) 7.5.0
Compiler flags,-O3 -Os -mcpu=cortex-a53 --sysroot=/root/EternalBalance/runtimes/sysroot-glibc-linaro-2.25-2019.12-armv8l-linux-gnueabihf -I/root/EternalBalance/runtimes/sysroot-glibc-linaro-2.25-2019.12-armv8l-linux-gnueabihfusr/include/

Date,2020-08-08

OpenTCP-1.0.4,arp.c.obj,1660
OpenTCP-1.0.4,bootp.c.obj,996
OpenTCP-1.0.4,dhcpc.c.obj,1772
OpenTCP-1.0.4,dns.c.obj,992
OpenTCP-1.0.4,ethernet.c.obj,1448
OpenTCP-1.0.4,https_callbacks.c.obj,584
OpenTCP-1.0.4,http_server.c.obj,960
OpenTCP-1.0.4,icmp.c.obj,260
OpenTCP-1.0.4,ip.c.obj,1332
OpenTCP-1.0.4,main_demo.c.obj,208
OpenTCP-1.0.4,pop3c_callbacks.c.obj,20
OpenTCP-1.0.4,pop3_client.c.obj,2615
OpenTCP-1.0.4,smtpc_callbacks.c.obj,22
OpenTCP-1.0.4,smtp_client.c.obj,1584
OpenTCP-1.0.4,system.c.obj,744
OpenTCP-1.0.4,tcp_client_demo.c.obj,288
OpenTCP-1.0.4,tcp.c.obj,3952
OpenTCP-1.0.4,tcp_server_demo.c.obj,252
OpenTCP-1.0.4,tftps.c.obj,572
OpenTCP-1.0.4,timers.c.obj,176
OpenTCP-1.0.4,udp.c.obj,1080
OpenTCP-1.0.4,udp_demo.c.obj,184
mpeg2dec-0.3.1,alloc.c.obj,88
mpeg2dec-0.3.1,cpu_accel.c.obj,4
mpeg2dec-0.3.1,cpu_state.c.obj,2
mpeg2dec-0.3.1,decode.c.obj,1584
mpeg2dec-0.3.1,extract_mpeg2.c.obj,2524
mpeg2dec-0.3.1,getopt.c.obj,0
mpeg2dec-0.3.1,gettimeofday.c.obj,0
mpeg2dec-0.3.1,header.c.obj,3064
mpeg2dec-0.3.1,idct_alpha.c.obj,0
mpeg2dec-0.3.1,idct_altivec.c.obj,0
mpeg2dec-0.3.1,idct.c.obj,1216
mpeg2dec-0.3.1,idct_mlib.c.obj,0
mpeg2dec-0.3.1,idct_mmx.c.obj,0
mpeg2dec-0.3.1,motion_comp_alpha.c.obj,0
mpeg2dec-0.3.1,motion_comp_altivec.c.obj,0
mpeg2dec-0.3.1,motion_comp.c.obj,4164
mpeg2dec-0.3.1,motion_comp_mlib.c.obj,0
mpeg2dec-0.3.1,motion_comp_mmx.c.obj,0
mpeg2dec-0.3.1,mpeg2dec.c.obj,3510
mpeg2dec-0.3.1,slice.c.obj,13632
mpeg2dec-0.3.1,video_out.c.obj,66
mpeg2dec-0.3.1,video_out_dx.c.obj,0
mpeg2dec-0.3.1,video_out_null.c.obj,148
mpeg2dec-0.3.1,video_out_pgm.c.obj,357
mpeg2dec-0.3.1,video_out_sdl.c.obj,601
mpeg2dec-0.3.1,video_out_x11.c.obj,0
mpeg2dec-0.3.1,yuv2rgb.c.obj,3628
mpeg2dec-0.3.1,yuv2rgb_mlib.c.obj,0
mpeg2dec-0.3.1,yuv2rgb_mmx.c.obj,0
jikespg-1.3,ctabs.c.obj,41768
jikespg-1.3,globals.c.obj,46
jikespg-1.3,lpgparse.c.obj,35533
jikespg-1.3,lpgutil.c.obj,3401
jikespg-1.3,main.c.obj,4967
jikespg-1.3,mkfirst.c.obj,11018
jikespg-1.3,mkred.c.obj,5148
jikespg-1.3,mkstates.c.obj,2187
jikespg-1.3,partset.c.obj,1178
jikespg-1.3,prntstat.c.obj,2560
jikespg-1.3,produce.c.obj,8083
jikespg-1.3,ptables.c.obj,2613
jikespg-1.3,remsp.c.obj,5590
jikespg-1.3,resolve.c.obj,8930
jikespg-1.3,spacetab.c.obj,15125
jikespg-1.3,tabutil.c.obj,9916
jikespg-1.3,timetab.c.obj,7506
libpng-1.2.5,png2pnm.c.obj,2141
libpng-1.2.5,png.c.obj,2204
libpng-1.2.5,pngerror.c.obj,715
libpng-1.2.5,pngget.c.obj,1896
libpng-1.2.5,pngmem.c.obj,345
libpng-1.2.5,pngpread.c.obj,4603
libpng-1.2.5,pngread.c.obj,5202
libpng-1.2.5,pngrio.c.obj,285
libpng-1.2.5,pngrtran.c.obj,14076
libpng-1.2.5,pngrutil.c.obj,12396
libpng-1.2.5,pngset.c.obj,4645
libpng-1.2.5,pngtest.c.obj,5142
libpng-1.2.5,pngtrans.c.obj,1064
libpng-1.2.5,pngwio.c.obj,309
libpng-1.2.5,pngwrite.c.obj,4881
libpng-1.2.5,pngwtran.c.obj,1328
libpng-1.2.5,pngwutil.c.obj,9729
libpng-1.2.5,pnm2png.c.obj,2341
compiler,cg.c.obj,1995
compiler,main.c.obj,1874
compiler,parser.c.obj,3648
compiler,scanner.c.obj,2731
compiler,vam.c.obj,3201
compiler,vas.c.obj,5302
zlib-1.1.4,adler32.c.obj,228
zlib-1.1.4,compress.c.obj,118
zlib-1.1.4,crc32.c.obj,1260
zlib-1.1.4,deflate.c.obj,4097
zlib-1.1.4,example.c.obj,3177
zlib-1.1.4,gzio.c.obj,2451
zlib-1.1.4,infblock.c.obj,1918
zlib-1.1.4,infcodes.c.obj,1182
zlib-1.1.4,inffast.c.obj,794
zlib-1.1.4,inflate.c.obj,1283
zlib-1.1.4,inftrees.c.obj,1972
zlib-1.1.4,infutil.c.obj,182
zlib-1.1.4,minigzip.c.obj,935
zlib-1.1.4,trees.c.obj,7360
zlib-1.1.4,uncompr.c.obj,98
zlib-1.1.4,zutil.c.obj,163
mpgcut-1.1,mpgcut.c.obj,6812
libmspack,cabc.c.obj,6
libmspack,cabd.c.obj,4528
libmspack,cabd_md5.c.obj,1049
libmspack,cabd_test.c.obj,8390
libmspack,cabextract_md5.c.obj,16566
libmspack,cabrip.c.obj,371
libmspack,chmc.c.obj,6
libmspack,chmd.c.obj,2752
libmspack,chmd_md5.c.obj,998
libmspack,hlpc.c.obj,6
libmspack,hlpd.c.obj,6
libmspack,kwajc.c.obj,6
libmspack,kwajd.c.obj,6
libmspack,litc.c.obj,6
libmspack,litd.c.obj,6
libmspack,lzxc.c.obj,0
libmspack,lzxd.c.obj,4680
libmspack,md5.c.obj,2448
libmspack,mszipc.c.obj,0
libmspack,mszipd.c.obj,18
libmspack,qtmc.c.obj,0
libmspack,qtmd.c.obj,3496
libmspack,system.c.obj,466
libmspack,szddc.c.obj,6
libmspack,szddd.c.obj,6
lwip-0.5.3.preproc,api_lib.o,5283
lwip-0.5.3.preproc,api_msg.o,4552
lwip-0.5.3.preproc,arp.o,2464
lwip-0.5.3.preproc,err.o,32
lwip-0.5.3.preproc,fs.o,39901
lwip-0.5.3.preproc,httpd.o,1698
lwip-0.5.3.preproc,icmp.o,1653
lwip-0.5.3.preproc,inet.o,985
lwip-0.5.3.preproc,ip_addr.o,32
lwip-0.5.3.preproc,ip.o,3045
lwip-0.5.3.preproc,loopif.o,356
lwip-0.5.3.preproc,mem.o,2270
lwip-0.5.3.preproc,memp.o,2407
lwip-0.5.3.preproc,netif.o,858
lwip-0.5.3.preproc,pbuf.o,3470
lwip-0.5.3.preproc,shell.o,13864
lwip-0.5.3.preproc,simhost.o,794
lwip-0.5.3.preproc,simnode.o,727
lwip-0.5.3.preproc,simrouter.o,922
lwip-0.5.3.preproc,sockets.o,2796
lwip-0.5.3.preproc,stats.o,116
lwip-0.5.3.preproc,sys.o,1088
lwip-0.5.3.preproc,tcpdump.o,2052
lwip-0.5.3.preproc,tcpecho.o,374
lwip-0.5.3.preproc,tcp_input.o,10879
lwip-0.5.3.preproc,tcpip.o,764
lwip-0.5.3.preproc,tcp.o,6888
lwip-0.5.3.preproc,tcp_output.o,5726
lwip-0.5.3.preproc,udpecho.o,447
lwip-0.5.3.preproc,udp.o,2661
replaypc-0.4.0.preproc,addressbook.o,1240
replaypc-0.4.0.preproc,bigfile.o,732
replaypc-0.4.0.preproc,build-ndx.o,1062
replaypc-0.4.0.preproc,cg.o,3718
replaypc-0.4.0.preproc,channelset.o,428
replaypc-0.4.0.preproc,crypt.o,1515
replaypc-0.4.0.preproc,crypt-test.o,1991
replaypc-0.4.0.preproc,dump-addressbook.o,840
replaypc-0.4.0.preproc,dump-cg2.o,786
replaypc-0.4.0.preproc,dump-channelset.o,672
replaypc-0.4.0.preproc,dump-filedarray.o,885
replaypc-0.4.0.preproc,dump-guide.o,1023
replaypc-0.4.0.preproc,dump-headend.o,643
replaypc-0.4.0.preproc,dump.o,2786
replaypc-0.4.0.preproc,dump-programset.o,1065
replaypc-0.4.0.preproc,dump-replaychannels.o,579
replaypc-0.4.0.preproc,dump-replayshows.o,572
replaypc-0.4.0.preproc,dump-zipcode2.o,572
replaypc-0.4.0.preproc,filedarray.o,472
replaypc-0.4.0.preproc,find-GOPs.o,588
replaypc-0.4.0.preproc,guideclient.o,1250
replaypc-0.4.0.preproc,guide.o,10492
replaypc-0.4.0.preproc,headend.o,1450
replaypc-0.4.0.preproc,httpclient.o,4741
replaypc-0.4.0.preproc,httpfsclient.o,4014
replaypc-0.4.0.preproc,httpfs.o,9758
replaypc-0.4.0.preproc,mark-commercial.o,2802
replaypc-0.4.0.preproc,ndx-dump.o,5790
replaypc-0.4.0.preproc,ndx.o,949
replaypc-0.4.0.preproc,program.o,3049
replaypc-0.4.0.preproc,rddnsclient.o,1977
replaypc-0.4.0.preproc,rddns.o,1014
replaypc-0.4.0.preproc,ReplayPC.o,6312
replaypc-0.4.0.preproc,rtvguide.o,2115
replaypc-0.4.0.preproc,rtv.o,1887
replaypc-0.4.0.preproc,sleep.o,126
replaypc-0.4.0.preproc,un-protect.o,1753
replaypc-0.4.0.preproc,version-test.o,321
replaypc-0.4.0.preproc,zipcode.o,663
cg_compiler_opensrc,atom.c.obj,2846
cg_compiler_opensrc,binding.c.obj,1067
cg_compiler_opensrc,cgcmain.c.obj,1855
cg_compiler_opensrc,cgstruct.c.obj,80
cg_compiler_opensrc,check.c.obj,2551
cg_compiler_opensrc,compile.c.obj,9416
cg_compiler_opensrc,constfold.c.obj,2312
cg_compiler_opensrc,cpp.c.obj,4666
cg_compiler_opensrc,generic_hal.c.obj,1295
cg_compiler_opensrc,hal.c.obj,1907
cg_compiler_opensrc,inline.c.obj,2124
cg_compiler_opensrc,memory.c.obj,356
cg_compiler_opensrc,parser.c.obj,13595
cg_compiler_opensrc,printutils.c.obj,7804
cg_compiler_opensrc,scanner.c.obj,4431
cg_compiler_opensrc,semantic.c.obj,3418
cg_compiler_opensrc,stdlib.c.obj,10
cg_compiler_opensrc,support.c.obj,18305
cg_compiler_opensrc,support_iter.c.obj,1464
cg_compiler_opensrc,symbols.c.obj,4941
cg_compiler_opensrc,tokenize.c.obj,556
cg_compiler_opensrc,tokens.c.obj,2235
flex-2.5.31,buf.c.obj,719
flex-2.5.31,ccl.c.obj,640
flex-2.5.31,dfa.c.obj,5066
flex-2.5.31,ecs.c.obj,392
flex-2.5.31,filter.c.obj,1733
flex-2.5.31,gen.c.obj,20010
flex-2.5.31,libmain.c.obj,12
flex-2.5.31,libyywrap.c.obj,4
flex-2.5.31,main.c.obj,14778
flex-2.5.31,misc.c.obj,4222
flex-2.5.31,nfa.c.obj,2916
flex-2.5.31,options.c.obj,1230
flex-2.5.31,parse.c.obj,7146
flex-2.5.31,regex.c.obj,407
flex-2.5.31,scan.c.obj,37108
flex-2.5.31,scanopt.c.obj,2494
flex-2.5.31,skel.c.obj,79802
flex-2.5.31,sym.c.obj,683
flex-2.5.31,tables.c.obj,1501
flex-2.5.31,tables_shared.c.obj,20
flex-2.5.31,tblcmp.c.obj,2552
flex-2.5.31,yylex.c.obj,668
unrarlib-0.4.0,getfile.c.obj,697
unrarlib-0.4.0,listarchive.c.obj,886
unrarlib-0.4.0,unrarlib.c.obj,9042
jpeg-6b,ansi2knr.c.obj,1832
jpeg-6b,cdjpeg.c.obj,96
jpeg-6b,cjpeg.c.obj,4861
jpeg-6b,ckconfig.c.obj,2004
jpeg-6b,djpeg.c.obj,5211
jpeg-6b,jcapimin.c.obj,568
jpeg-6b,jcapistd.c.obj,364
jpeg-6b,jccoefct.c.obj,1372
jpeg-6b,jccolor.c.obj,1108
jpeg-6b,jcdctmgr.c.obj,1156
jpeg-6b,jchuff.c.obj,2496
jpeg-6b,jcinit.c.obj,144
jpeg-6b,jcmainct.c.obj,284
jpeg-6b,jcmarker.c.obj,1428
jpeg-6b,jcmaster.c.obj,1940
jpeg-6b,jcomapi.c.obj,98
jpeg-6b,jcparam.c.obj,2492
jpeg-6b,jcphuff.c.obj,1956
jpeg-6b,jcprepct.c.obj,972
jpeg-6b,jcsample.c.obj,1500
jpeg-6b,jctrans.c.obj,1040
jpeg-6b,jdapimin.c.obj,760
jpeg-6b,jdapistd.c.obj,680
jpeg-6b,jdatadst.c.obj,204
jpeg-6b,jdatasrc.c.obj,224
jpeg-6b,jdcoefct.c.obj,2460
jpeg-6b,jdcolor.c.obj,944
jpeg-6b,jddctmgr.c.obj,632
jpeg-6b,jdhuff.c.obj,2004
jpeg-6b,jdinput.c.obj,968
jpeg-6b,jdmainct.c.obj,1168
jpeg-6b,jdmarker.c.obj,4548
jpeg-6b,jdmaster.c.obj,1288
jpeg-6b,jdmerge.c.obj,1124
jpeg-6b,jdphuff.c.obj,2180
jpeg-6b,jdpostct.c.obj,604
jpeg-6b,jdsample.c.obj,1176
jpeg-6b,jdtrans.c.obj,244
jpeg-6b,jerror.c.obj,5398
jpeg-6b,jfdctflt.c.obj,472
jpeg-6b,jfdctfst.c.obj,402
jpeg-6b,jfdctint.c.obj,584
jpeg-6b,jidctflt.c.obj,852
jpeg-6b,jidctfst.c.obj,714
jpeg-6b,jidctint.c.obj,904
jpeg-6b,jidctred.c.obj,928
jpeg-6b,jmemmgr.c.obj,2278
jpeg-6b,jmemnobs.c.obj,44
jpeg-6b,jpegtran.c.obj,3164
jpeg-6b,jquant1.c.obj,2132
jpeg-6b,jquant2.c.obj,3228
jpeg-6b,jutils.c.obj,402
jpeg-6b,rdbmp.c.obj,1508
jpeg-6b,rdcolmap.c.obj,740
jpeg-6b,rdgif.c.obj,81
jpeg-6b,rdjpgcom.c.obj,1835
jpeg-6b,rdppm.c.obj,1120
jpeg-6b,rdrle.c.obj,0
jpeg-6b,rdswitch.c.obj,1484
